subjID	trial	cue	keyPressed	outcome	rt
4	163	2	0	0	0.6887986
4	164	4	0	0	0.9330601
4	165	1	1	0	1.143651
4	166	3	1	0	0.8883296
4	167	3	1	0	0.9773
4	168	2	0	0	0.8662392
4	169	4	0	0	0.9988981
4	170	2	0	0	0.8775063
4	171	2	0	-1	0.8328556
4	172	4	0	-1	1.032903
4	173	3	1	0	0.9215927
4	174	3	1	0	0.8217703
4	175	4	0	0	0.8772699
4	176	2	0	0	0.8217259
4	177	1	1	0	1.310789
4	178	2	0	0	0.8329146
4	179	2	0	0	0.7663642
4	180	1	1	0	1.277197
4	181	2	0	0	0.8218163
4	182	3	1	0	0.9999877
4	183	2	0	0	0.7885585
4	184	1	1	-1	0.9666908
4	185	3	1	-1	1.032715
4	186	4	0	-1	1.076921
4	187	3	1	0	1.221659
4	188	3	1	-1	0.9992847
4	189	4	1	-1	0.9774137
4	190	1	1	0	0.966167
4	191	2	0	0	0.7887746
4	192	2	0	0	0.666342
4	193	4	0	0	0.5665946
4	194	4	0	0	0.6112832
4	195	3	1	0	1.010697
4	196	1	1	0	1.166346
4	197	3	1	0	0.8220814
4	198	1	1	-1	0.8773255
4	199	4	0	-1	0.7884461
4	200	3	1	0	0.8437658
4	201	3	1	0	0.9106586
4	202	1	1	0	1.088331
4	203	4	0	-1	0.8218057
4	204	2	0	0	0.8663295
4	205	3	1	0	0.977828
4	206	4	0	0	0.7550361
4	207	2	0	0	0.8664143
4	208	4	0	0	0.8550218
4	209	3	1	0	1.010445
4	210	2	0	0	0.8109279
4	211	2	0	-1	0.6768715
4	212	2	0	-1	0.7440494
4	213	1	1	0	1.399763
4	214	4	0	0	1.099588
4	215	4	0	0	0.6328892
4	216	3	1	0	1.110581
4	217	3	1	0	1.110574
4	218	4	0	0	1.010717
4	219	1	1	0	0.9551321
4	220	3	1	0	1.077645
4	221	2	0	0	0.8114612
4	222	1	1	0	1.044509
4	223	1	1	0	0.8884781
4	224	1	1	0	0.8884301
4	225	4	0	0	0.6884792
4	226	4	0	0	0.6445421
4	227	2	0	-1	0.6328702
4	228	1	1	0	0.9995961
4	229	3	1	0	1.055111
4	230	1	1	-1	1.277113
4	231	1	1	0	1.23304
4	232	1	1	0	1.099466
4	233	2	0	0	0.7663032
4	234	3	1	-1	0.9556131
4	235	4	0	0	0.7327228
4	236	2	0	0	0.7221473
4	237	1	1	0	1.255071
4	238	2	0	0	0.7551519
4	239	4	0	0	0.8327462
4	240	2	0	0	0.6775997
